"_id",chart,date,rank,title,artist,weeks,peak,new
5fbbdc88759268241792218c,r-b-hip-hop-songs,2019-09-21T00:00:00.000Z,46,EARFQUAKE,"Tyler, The Creator",17,5,false
5fbbdc88759268241792218d,r-b-hip-hop-songs,2019-09-21T00:00:00.000Z,47,Babushka Boi,A$AP Rocky,2,27,false
5fbbdc88759268241792218e,r-b-hip-hop-songs,2019-09-21T00:00:00.000Z,48,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,6,24,false
5fbbdc88759268241792218f,r-b-hip-hop-songs,2019-09-21T00:00:00.000Z,49,Love Me,Lil Tecca,2,41,false
5fbbdc887592682417922190,r-b-hip-hop-songs,2019-09-21T00:00:00.000Z,50,Rodeo,Lil Nas X & Cardi B Or Nas,11,12,false
5fbbdc8b7592682417922191,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,1,Truth Hurts,Lizzo,20,1,false
5fbbdc8b7592682417922192,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,2,Panini,Lil Nas X,13,2,false
5fbbdc8b7592682417922193,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,3,Ran$om,Lil Tecca,16,2,false
5fbbdc8b7592682417922194,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,4,No Guidance,Chris Brown Featuring Drake,15,4,false
5fbbdc8c7592682417922195,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,5,Goodbyes,Post Malone Featuring Young Thug,11,2,false
5fbbdc8c7592682417922196,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,6,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,29,1,false
5fbbdc8c7592682417922197,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,7,Talk,Khalid,31,2,false
5fbbdc8c7592682417922198,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,8,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,48,1,false
5fbbdc8c7592682417922199,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,9,Money In The Grave,Drake Featuring Rick Ross,14,3,false
5fbbdc8c759268241792219a,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,10,Suge,DaBaby,27,3,false
5fbbdc8c759268241792219b,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",6,7,false
5fbbdc8c759268241792219c,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,12,Enemies,Post Malone Featuring DaBaby,2,9,false
5fbbdc8c759268241792219d,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,13,Baby,Lil Baby & DaBaby,9,11,false
5fbbdc8c759268241792219e,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,14,My Type,Saweetie,14,10,false
5fbbdc8c759268241792219f,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,15,Saint-Tropez,Post Malone,2,10,false
5fbbdc8c75926824179221a0,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,16,On Chill,Wale Featuring Jeremih,6,16,false
5fbbdc8d75926824179221a1,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,17,The London,"Young Thug, J. Cole & Travis Scott",17,6,false
5fbbdc8d75926824179221a2,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,18,Pop Out,Polo G Featuring Lil Tjay,26,7,false
5fbbdc8d75926824179221a3,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,19,Hot,Young Thug Featuring Gunna,5,13,false
5fbbdc8d75926824179221a4,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,20,Camelot,NLE Choppa,1,20,true
5fbbdc8d75926824179221a5,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,21,Die For Me,Post Malone Featuring Future & Halsey,2,11,false
5fbbdc8d75926824179221a6,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,22,Cash Shit,Megan Thee Stallion Featuring DaBaby,14,16,false
5fbbdc8d75926824179221a7,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,23,On The Road,Post Malone Featuring Meek Mill & Lil Baby,2,13,false
5fbbdc8d75926824179221a8,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,24,Good As Hell,Lizzo,4,18,false
5fbbdc8d75926824179221a9,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,25,Time,NF,9,23,false
5fbbdc8d75926824179221aa,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,26,Ballin',Mustard & Roddy Ricch,9,26,false
5fbbdc8d75926824179221ab,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,27,223's,YNW Melly & 9lokknine,4,27,false
5fbbdc8d75926824179221ac,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,28,Heat,Chris Brown Featuring Gunna,4,28,false
5fbbdc8d75926824179221ad,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,29,Lalala,Y2K & bbno$,13,22,false
5fbbdc8d75926824179221ae,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,30,Bad Bad Bad,Young Thug Featuring Lil Baby,5,15,false
5fbbdc8e75926824179221af,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,31,Behind Barz,Drake,1,31,true
5fbbdc8e75926824179221b0,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,32,Mood Swings,A Boogie Wit da Hoodie,1,32,true
5fbbdc8e75926824179221b1,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,33,F.N,Lil Tjay,6,23,false
5fbbdc8e75926824179221b2,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,34,Baby Sitter,DaBaby Featuring Offset,11,34,false
5fbbdc8e75926824179221b3,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,35,Right Back,Khalid Featuring A Boogie Wit da Hoodie,8,29,false
5fbbdc8e75926824179221b4,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,36,Self Control,YoungBoy Never Broke Again,2,29,false
5fbbdc8e75926824179221b5,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,37,Did It Again,Lil Tecca,5,24,false
5fbbdc8e75926824179221b6,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,38,Press,Cardi B,16,6,false
5fbbdc8e75926824179221b7,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,39,Hot Girl Bummer,blackbear,3,39,false
5fbbdc8e75926824179221b8,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,40,It's You,Ali Gatie,14,25,false
5fbbdc8e75926824179221b9,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,41,Playing Games,Summer Walker,4,31,false
5fbbdc8e75926824179221ba,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,42,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,16,8,false
5fbbdc8e75926824179221bb,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,43,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",10,33,false
5fbbdc8e75926824179221bc,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,44,Go Loko,"YG, Tyga & Jon Z",20,16,false
5fbbdc8e75926824179221bd,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,45,I Know,Post Malone,2,24,false
5fbbdc8e75926824179221be,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,46,Uno,Ambjaay,11,35,false
5fbbdc8f75926824179221bf,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,47,Juice,Lizzo,17,27,false
5fbbdc8f75926824179221c0,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,48,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,7,24,false
5fbbdc8f75926824179221c1,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,49,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",4,18,false
5fbbdc8f75926824179221c2,r-b-hip-hop-songs,2019-09-28T00:00:00.000Z,50,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1,50,true
5fbbdc9275926824179221c3,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,1,Truth Hurts,Lizzo,21,1,false
5fbbdc9375926824179221c4,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,2,Ran$om,Lil Tecca,17,2,false
5fbbdc9375926824179221c5,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,3,No Guidance,Chris Brown Featuring Drake,16,3,false
5fbbdc9375926824179221c6,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,4,Panini,Lil Nas X,14,2,false
5fbbdc9375926824179221c7,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,5,Goodbyes,Post Malone Featuring Young Thug,12,2,false
5fbbdc9375926824179221c8,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,6,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,30,1,false
5fbbdc9375926824179221c9,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,7,Talk,Khalid,32,2,false
5fbbdc9375926824179221ca,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,8,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,49,1,false
5fbbdc9375926824179221cb,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,9,Money In The Grave,Drake Featuring Rick Ross,15,3,false
5fbbdc9375926824179221cc,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,10,INTRO,DaBaby,1,10,true
5fbbdc9375926824179221cd,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",7,7,false
5fbbdc9375926824179221ce,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,12,Baby,Lil Baby & DaBaby,10,11,false
5fbbdc9375926824179221cf,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,13,My Type,Saweetie,15,10,false
5fbbdc9375926824179221d0,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,14,On Chill,Wale Featuring Jeremih,7,14,false
5fbbdc9475926824179221d1,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,15,Hot,Young Thug Featuring Gunna,6,13,false
5fbbdc9475926824179221d2,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,16,Enemies,Post Malone Featuring DaBaby,3,9,false
5fbbdc9475926824179221d3,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,17,Camelot,NLE Choppa,2,17,false
5fbbdc9475926824179221d4,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,18,223's,YNW Melly & 9lokknine,5,18,false
5fbbdc9475926824179221d5,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,19,The London,"Young Thug, J. Cole & Travis Scott",18,6,false
5fbbdc9475926824179221d6,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,20,Cash Shit,Megan Thee Stallion Featuring DaBaby,15,16,false
5fbbdc9475926824179221d7,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,21,Good As Hell,Lizzo,5,18,false
5fbbdc9475926824179221d8,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,22,Saint-Tropez,Post Malone,3,10,false
5fbbdc9475926824179221d9,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,23,Time,NF,10,23,false
5fbbdc9475926824179221da,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,24,Ballin',Mustard & Roddy Ricch,10,24,false
5fbbdc9475926824179221db,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,25,Heat,Chris Brown Featuring Gunna,5,25,false
5fbbdc9475926824179221dc,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,26,Die For Me,Post Malone Featuring Future & Halsey,3,11,false
5fbbdc9475926824179221dd,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,27,On The Road,Post Malone Featuring Meek Mill & Lil Baby,3,13,false
5fbbdc9475926824179221de,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,28,Lalala,Y2K & bbno$,14,22,false
5fbbdc9475926824179221df,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,29,Baby Sitter,DaBaby Featuring Offset,12,29,false
5fbbdc9475926824179221e0,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,30,Bad Bad Bad,Young Thug Featuring Lil Baby,6,15,false
5fbbdc9475926824179221e1,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,31,Playing Games,Summer Walker,5,31,false
5fbbdc9575926824179221e2,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,32,Right Back,Khalid Featuring A Boogie Wit da Hoodie,9,29,false
5fbbdc9575926824179221e3,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,33,Hot Girl Bummer,blackbear,4,33,false
5fbbdc9575926824179221e4,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,34,Self Control,YoungBoy Never Broke Again,3,29,false
5fbbdc9575926824179221e5,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,35,F.N,Lil Tjay,7,23,false
5fbbdc9575926824179221e6,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,36,Behind Barz,Drake,2,31,false
5fbbdc9575926824179221e7,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,37,Did It Again,Lil Tecca,6,24,false
5fbbdc9575926824179221e8,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,38,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,17,8,false
5fbbdc9575926824179221e9,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,39,Stuck In A Dream,Lil Mosey x Gunna,1,39,true
5fbbdc9575926824179221ea,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,40,It's You,Ali Gatie,15,25,false
5fbbdc9575926824179221eb,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,41,Press,Cardi B,17,6,false
5fbbdc9575926824179221ec,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,42,Valentino,24kGoldn,1,42,true
5fbbdc9575926824179221ed,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,43,Slow Dancing In The Dark,Joji,11,39,false
5fbbdc9575926824179221ee,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,44,Mood Swings,A Boogie Wit da Hoodie,2,32,false
5fbbdc9575926824179221ef,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,45,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",2,45,false
5fbbdc9675926824179221f0,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,46,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,8,24,false
5fbbdc9675926824179221f1,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,47,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",5,18,false
5fbbdc9675926824179221f2,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,48,Satish,Tee Grizzley,1,48,true
5fbbdc9675926824179221f3,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,49,Easy,DaniLeigh Featuring Chris Brown,3,49,false
5fbbdc9675926824179221f4,r-b-hip-hop-songs,2019-10-05T00:00:00.000Z,50,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",11,33,false
5fbbdc9a75926824179221f5,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,1,Truth Hurts,Lizzo,22,1,false
5fbbdc9a75926824179221f6,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,2,Ran$om,Lil Tecca,18,2,false
5fbbdc9a75926824179221f7,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,3,No Guidance,Chris Brown Featuring Drake,17,3,false
5fbbdc9a75926824179221f8,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,4,Panini,Lil Nas X,15,2,false
5fbbdc9a75926824179221f9,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,5,Goodbyes,Post Malone Featuring Young Thug,13,2,false
5fbbdc9a75926824179221fa,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,6,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,31,1,false
5fbbdc9a75926824179221fb,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,7,Talk,Khalid,33,2,false
5fbbdc9a75926824179221fc,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,8,INTRO,DaBaby,2,8,false
5fbbdc9a75926824179221fd,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,9,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,50,1,false
5fbbdc9a75926824179221fe,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,10,Money In The Grave,Drake Featuring Rick Ross,16,3,false
5fbbdc9a75926824179221ff,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,11,BOP,DaBaby,1,11,true
5fbbdc9a7592682417922200,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,12,VIBEZ,DaBaby,1,12,true
5fbbdc9a7592682417922201,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,13,On Chill,Wale Featuring Jeremih,8,13,false
5fbbdc9b7592682417922202,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,14,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",8,7,false
5fbbdc9b7592682417922203,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,15,Baby,Lil Baby & DaBaby,11,11,false
5fbbdc9b7592682417922204,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,16,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,1,16,true
5fbbdc9b7592682417922205,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,17,Good As Hell,Lizzo,6,17,false
5fbbdc9b7592682417922206,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,18,My Type,Saweetie,16,10,false
5fbbdc9b7592682417922207,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,19,223's,YNW Melly & 9lokknine,6,18,false
5fbbdc9b7592682417922208,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,20,Hot,Young Thug Featuring Gunna,7,13,false
5fbbdc9b7592682417922209,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,21,Camelot,NLE Choppa,3,17,false
5fbbdc9b759268241792220a,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,22,iPHONE,DaBaby & Nicki Minaj,1,22,true
5fbbdc9b759268241792220b,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,23,Cash Shit,Megan Thee Stallion Featuring DaBaby,16,16,false
5fbbdc9b759268241792220c,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,24,OFF THE RIP,DaBaby,1,24,true
5fbbdc9b759268241792220d,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,25,POP STAR,DaBaby Featuring Kevin Gates,1,25,true
5fbbdc9b759268241792220e,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,26,The London,"Young Thug, J. Cole & Travis Scott",19,6,false
5fbbdc9b759268241792220f,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,27,RAW SHIT,DaBaby Featuring Migos,1,27,true
5fbbdc9b7592682417922210,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,28,Enemies,Post Malone Featuring DaBaby,4,9,false
5fbbdc9c7592682417922211,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,29,Ballin',Mustard & Roddy Ricch,11,24,false
5fbbdc9c7592682417922212,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,30,REALLY,DaBaby Featuring Stunna 4 Vegas,1,30,true
5fbbdc9c7592682417922213,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,31,Time,NF,11,23,false
5fbbdc9c7592682417922214,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,32,GOSPEL,"DaBaby Featuring Chance The Rapper, Gucci Mane & YK Osiris",1,32,true
5fbbdc9c7592682417922215,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,33,Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",1,33,true
5fbbdc9c7592682417922216,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,34,Heat,Chris Brown Featuring Gunna,6,25,false
5fbbdc9c7592682417922217,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,35,Saint-Tropez,Post Malone,4,10,false
5fbbdc9c7592682417922218,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,36,XXL,DaBaby,1,36,true
5fbbdc9c7592682417922219,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,37,Lalala,Y2K & bbno$,15,22,false
5fbbdc9c759268241792221a,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,38,PROLLY HEARD,DaBaby,1,38,true
5fbbdc9c759268241792221b,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,39,Playing Games,Summer Walker,6,31,false
5fbbdc9c759268241792221c,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,40,Hot Girl Bummer,blackbear,5,33,false
5fbbdc9c759268241792221d,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,41,Baby Sitter,DaBaby Featuring Offset,13,29,false
5fbbdc9c759268241792221e,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,42,Die For Me,Post Malone Featuring Future & Halsey,4,11,false
5fbbdc9d759268241792221f,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,43,By My Lonely,Kevin Gates,1,43,true
5fbbdc9d7592682417922220,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,44,On The Road,Post Malone Featuring Meek Mill & Lil Baby,4,13,false
5fbbdc9d7592682417922221,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,45,Right Back,Khalid Featuring A Boogie Wit da Hoodie,10,29,false
5fbbdc9d7592682417922222,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,46,There He Go,DaBaby,1,46,true
5fbbdc9d7592682417922223,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,47,F.N,Lil Tjay,8,23,false
5fbbdc9d7592682417922224,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,48,Bad Bad Bad,Young Thug Featuring Lil Baby,7,15,false
5fbbdc9d7592682417922225,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,49,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,18,8,false
5fbbdc9d7592682417922226,r-b-hip-hop-songs,2019-10-12T00:00:00.000Z,50,Self Control,YoungBoy Never Broke Again,4,29,false
5fbbdca07592682417922227,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,1,HIGHEST IN THE ROOM,Travis Scott,1,1,true
5fbbdca07592682417922228,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,2,Truth Hurts,Lizzo,23,1,false
5fbbdca07592682417922229,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,3,No Guidance,Chris Brown Featuring Drake,18,3,false
5fbbdca0759268241792222a,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,4,Ran$om,Lil Tecca,19,2,false
5fbbdca0759268241792222b,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,5,Panini,Lil Nas X,16,2,false
5fbbdca0759268241792222c,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,6,Bandit,Juice WRLD & YoungBoy Never Broke Again,1,6,true
5fbbdca0759268241792222d,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,7,Goodbyes,Post Malone Featuring Young Thug,14,2,false
5fbbdca0759268241792222e,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,8,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,32,1,false
5fbbdca1759268241792222f,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,9,Playing Games,Summer Walker,7,9,false
5fbbdca17592682417922230,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,10,Talk,Khalid,34,2,false
5fbbdca17592682417922231,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,11,Money In The Grave,Drake Featuring Rick Ross,17,3,false
5fbbdca17592682417922232,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,12,Good As Hell,Lizzo,7,12,false
5fbbdca17592682417922233,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,13,On Chill,Wale Featuring Jeremih,9,13,false
5fbbdca17592682417922234,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,14,Baby,Lil Baby & DaBaby,12,11,false
5fbbdca17592682417922235,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,15,Ballin',Mustard & Roddy Ricch,12,15,false
5fbbdca17592682417922236,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,16,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",9,7,false
5fbbdca17592682417922237,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,17,INTRO,DaBaby,3,8,false
5fbbdca17592682417922238,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,18,My Type,Saweetie,17,10,false
5fbbdca17592682417922239,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,19,223's,YNW Melly & 9lokknine,7,18,false
5fbbdca1759268241792223a,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,20,Hot,Young Thug Featuring Gunna,8,13,false
5fbbdca1759268241792223b,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,21,Camelot,NLE Choppa,4,17,false
5fbbdca1759268241792223c,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,22,BOP,DaBaby,2,11,false
5fbbdca1759268241792223d,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,23,Come Thru,Summer Walker & Usher,1,23,true
5fbbdca1759268241792223e,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,24,VIBEZ,DaBaby,2,12,false
5fbbdca1759268241792223f,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,25,Heat,Chris Brown Featuring Gunna,7,25,false
5fbbdca27592682417922240,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,26,Time,NF,12,23,false
5fbbdca27592682417922241,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,27,Cash Shit,Megan Thee Stallion Featuring DaBaby,17,16,false
5fbbdca27592682417922242,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,28,The London,"Young Thug, J. Cole & Travis Scott",20,6,false
5fbbdca27592682417922243,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,29,I'll Kill You,Summer Walker Featuring Jhene Aiko,1,29,true
5fbbdca27592682417922244,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,30,Enemies,Post Malone Featuring DaBaby,5,9,false
5fbbdca27592682417922245,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,31,Hot Girl Bummer,blackbear,6,31,false
5fbbdca27592682417922246,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,32,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,2,16,false
5fbbdca27592682417922247,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,33,Stretch You Out,Summer Walker Featuring A Boogie Wit da Hoodie,1,33,true
5fbbdca27592682417922248,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,34,Baby Sitter,DaBaby Featuring Offset,14,29,false
5fbbdca27592682417922249,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,35,Lalala,Y2K & bbno$,16,22,false
5fbbdca2759268241792224a,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,36,Body,Summer Walker,1,36,true
5fbbdca2759268241792224b,r-b-hip-hop-songs,2019-10-19T00:00:00.000Z,37,Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",2,33,false
