_id,artists.href,artists.items.0.external_urls.spotify,artists.items.0.followers.href,artists.items.0.followers.total,artists.items.0.genres.0,artists.items.0.genres.1,artists.items.0.genres.2,artists.items.0.genres.3,artists.items.0.genres.4,artists.items.0.genres.5,artists.items.0.genres.6,artists.items.0.genres.7,artists.items.0.genres.8,artists.items.0.genres.9,artists.items.0.href,artists.items.0.id,artists.items.0.images.0.height,artists.items.0.images.0.url,artists.items.0.images.0.width,artists.items.0.images.1.height,artists.items.0.images.1.url,artists.items.0.images.1.width,artists.items.0.images.2.height,artists.items.0.images.2.url,artists.items.0.images.2.width,artists.items.0.images.3.height,artists.items.0.images.3.url,artists.items.0.images.3.width,artists.items.0.name,artists.items.0.popularity,artists.items.0.type,artists.items.0.uri,artists.limit,artists.next,artists.offset,artists.previous,artists.total
5fbc5c6a1790a7e7ff55cac3,https://api.spotify.com/v1/search?query=russ&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1z7b1Pr1rSlvWRzsW3HOrS,,3742767,hawaiian hip hop,pop rap,rap,,,,,,,,https://api.spotify.com/v1/artists/1z7b1Pr1rSlvWRzsW3HOrS,1z7b1Pr1rSlvWRzsW3HOrS,640,https://i.scdn.co/image/8c83dea182d8f8e779ffa9d3beb3c108c4c646cc,640,320,https://i.scdn.co/image/4efb8491002a1be38f589b104b49dd9e785afd4b,320,160,https://i.scdn.co/image/74d0c04f51a31ccbf612b229c15c1c54a5b29476,160,,,,Russ,83,artist,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,1,https://api.spotify.com/v1/search?query=russ&type=artist&offset=1&limit=1,0,,4718
5fbc5c6a1790a7e7ff55cac4,https://api.spotify.com/v1/search?query=rvssian&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1fctva4kpRbg2k3v7kwRuS,,1111264,latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,,,,,https://api.spotify.com/v1/artists/1fctva4kpRbg2k3v7kwRuS,1fctva4kpRbg2k3v7kwRuS,640,https://i.scdn.co/image/81fefa51da248d7b46a6c47acdb81a01d24189e9,640,320,https://i.scdn.co/image/2e867dd4419f223446937f5d41d7a87591c3c2b5,320,160,https://i.scdn.co/image/ec4514c5e1950c9d3ef111e10ad6c0eeb9cb3192,160,,,,Rvssian,73,artist,spotify:artist:1fctva4kpRbg2k3v7kwRuS,1,https://api.spotify.com/v1/search?query=rvssian&type=artist&offset=1&limit=1,0,,3
5fbc5c6b1790a7e7ff55cac5,https://api.spotify.com/v1/search?query=ryan+tedder&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4we5S2VLjgY9KzIzApL1KI,,22103,,,,,,,,,,,https://api.spotify.com/v1/artists/4we5S2VLjgY9KzIzApL1KI,4we5S2VLjgY9KzIzApL1KI,640,https://i.scdn.co/image/d69a1797bcc47267502f07312036847a84e40638,640,320,https://i.scdn.co/image/a8005a7696cf13f29f93ecf5c29efc5a4d501f38,320,160,https://i.scdn.co/image/f6285e506f9e9c6f2019c0602ee3fdecd0da0a70,160,,,,Ryan Tedder,64,artist,spotify:artist:4we5S2VLjgY9KzIzApL1KI,1,https://api.spotify.com/v1/search?query=ryan+tedder&type=artist&offset=1&limit=1,0,,3
5fbc5c6b1790a7e7ff55cac6,https://api.spotify.com/v1/search?query=sada+baby&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2JSwnwAT1BupAQkhqcRCUw,,242871,detroit trap,scam rap,trap,,,,,,,,https://api.spotify.com/v1/artists/2JSwnwAT1BupAQkhqcRCUw,2JSwnwAT1BupAQkhqcRCUw,640,https://i.scdn.co/image/f5a9e4202ef0a485e5229f86eb77197892272bdc,640,320,https://i.scdn.co/image/080a060b19fe2d5cc4ebb4c08b3a3eb46e3658bb,320,160,https://i.scdn.co/image/4c67b793c39bae14105ff15087570ef7a8268fde,160,,,,Sada Baby,72,artist,spotify:artist:2JSwnwAT1BupAQkhqcRCUw,1,https://api.spotify.com/v1/search?query=sada+baby&type=artist&offset=1&limit=1,0,,8
5fbc5c6b1790a7e7ff55cac7,https://api.spotify.com/v1/search?query=safe&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3bnpcWBcvlfq4hPFJjNPbz,,126726,canadian hip hop,trap soul,,,,,,,,,https://api.spotify.com/v1/artists/3bnpcWBcvlfq4hPFJjNPbz,3bnpcWBcvlfq4hPFJjNPbz,640,https://i.scdn.co/image/6b8c6a482902c3830aa632f19a392754b093f806,640,320,https://i.scdn.co/image/5030012dc05f3f42a13b79c01dcc392d95961296,320,160,https://i.scdn.co/image/9d23ec8062353f1c8b4633f4209390b98caa6675,160,,,,SAFE,57,artist,spotify:artist:3bnpcWBcvlfq4hPFJjNPbz,1,https://api.spotify.com/v1/search?query=safe&type=artist&offset=1&limit=1,0,,589
5fbc5c6b1790a7e7ff55cac8,https://api.spotify.com/v1/search?query=saint+jhn&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0H39MdGGX6dbnnQPt6NQkZ,,562628,melodic rap,pop rap,rap,,,,,,,,https://api.spotify.com/v1/artists/0H39MdGGX6dbnnQPt6NQkZ,0H39MdGGX6dbnnQPt6NQkZ,640,https://i.scdn.co/image/ec30ea9bc3d2007f775a91a428101b4a831ac64a,640,320,https://i.scdn.co/image/9c27d8dd4ce44f52e38549e2db6f08b3f1a60ac8,320,160,https://i.scdn.co/image/c52808cb69183a8fbffc7d05e41dadee3b5db8dd,160,,,,SAINt JHN,84,artist,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,1,,0,,1
5fbc5c6c1790a7e7ff55cac9,https://api.spotify.com/v1/search?query=saudi&type=artist&offset=0&limit=1,https://open.spotify.com/artist/37Qsf5KCKljH7mL134xp4k,,15889,south african hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/37Qsf5KCKljH7mL134xp4k,37Qsf5KCKljH7mL134xp4k,640,https://i.scdn.co/image/6a275ffe1f0013546717ff4ad6d6b5ea63d89ad3,640,320,https://i.scdn.co/image/86d82d5dbe3208f55f3d70906f68d35095fe5875,320,160,https://i.scdn.co/image/ba4a8913869e920c3b184b93f94a65561b98833e,160,,,,Saudi,57,artist,spotify:artist:37Qsf5KCKljH7mL134xp4k,1,https://api.spotify.com/v1/search?query=saudi&type=artist&offset=1&limit=1,0,,52
5fbc5c6c1790a7e7ff55caca,https://api.spotify.com/v1/search?query=saweetie&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,,808147,cali rap,pop,pop rap,trap queen,,,,,,,https://api.spotify.com/v1/artists/6cK3NBO6uP7hh0oyuVELFl,6cK3NBO6uP7hh0oyuVELFl,640,https://i.scdn.co/image/1931fe3856a71a79e0dffb843f0004289feffc28,640,320,https://i.scdn.co/image/648173e1f9bbfe62480cb4f5e5323951f50edbcf,320,160,https://i.scdn.co/image/650b718c8401821837ec4eb51e62fc94f6a95518,160,,,,Saweetie,80,artist,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,1,https://api.spotify.com/v1/search?query=saweetie&type=artist&offset=1&limit=1,0,,2
5fbc5c6c1790a7e7ff55cacb,https://api.spotify.com/v1/search?query=schoolboy+q&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,,3402591,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,,,,https://api.spotify.com/v1/artists/5IcR3N7QB1j6KBL8eImZ8m,5IcR3N7QB1j6KBL8eImZ8m,640,https://i.scdn.co/image/16e1c84dcb5ab6b682f113a048ed172ca3ca2ef6,640,320,https://i.scdn.co/image/2f968348aef12aca6300f2d2432aef6577005752,320,160,https://i.scdn.co/image/fa945f8453e3ce7eb787712f68605ecf639e0529,160,,,,ScHoolboy Q,80,artist,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,1,https://api.spotify.com/v1/search?query=schoolboy+q&type=artist&offset=1&limit=1,0,,2
5fbc5c6c1790a7e7ff55cacc,https://api.spotify.com/v1/search?query=schoolboy+q+%2B+travis+scott&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c6c1790a7e7ff55cacd,https://api.spotify.com/v1/search?query=sheck+wes&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2RDOrhPqAM4jzTRCEb19qX,,990690,rap,trap,underground hip hop,vapor trap,,,,,,,https://api.spotify.com/v1/artists/2RDOrhPqAM4jzTRCEb19qX,2RDOrhPqAM4jzTRCEb19qX,640,https://i.scdn.co/image/c0f2b79210f155ffbc25a5a3900d3918566cec6b,640,320,https://i.scdn.co/image/12019a4e186428cc30ab7fc2c447b704ec3f8618,320,160,https://i.scdn.co/image/46d53d0c034b4ba25764b45824e185050721bb73,160,,,,Sheck Wes,71,artist,spotify:artist:2RDOrhPqAM4jzTRCEb19qX,1,,0,,1
5fbc5c6d1790a7e7ff55cace,https://api.spotify.com/v1/search?query=sherhonda+gaulden&type=artist&offset=0&limit=1,https://open.spotify.com/artist/229HpjJ0mDMcH3PXuj85O2,,175,,,,,,,,,,,https://api.spotify.com/v1/artists/229HpjJ0mDMcH3PXuj85O2,229HpjJ0mDMcH3PXuj85O2,,,,,,,,,,,,,Sherhonda Gaulden,40,artist,spotify:artist:229HpjJ0mDMcH3PXuj85O2,1,,0,,1
5fbc5c6d1790a7e7ff55cacf,https://api.spotify.com/v1/search?query=shordie+shordie&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5fyvTyetDr7gvLafBsEEhU,,100637,baltimore hip hop,cali rap,,,,,,,,,https://api.spotify.com/v1/artists/5fyvTyetDr7gvLafBsEEhU,5fyvTyetDr7gvLafBsEEhU,640,https://i.scdn.co/image/c05f98197f0e3d1173af768864a39c5d3df06d29,640,320,https://i.scdn.co/image/15b9175262c1cf1e35ce0c08ef0fcd52677b987e,320,160,https://i.scdn.co/image/0370cceb780e4eecc9b669d6bd70a92e194e6ce3,160,,,,Shordie Shordie,66,artist,spotify:artist:5fyvTyetDr7gvLafBsEEhU,1,https://api.spotify.com/v1/search?query=shordie+shordie&type=artist&offset=1&limit=1,0,,8
5fbc5c6d1790a7e7ff55cad0,https://api.spotify.com/v1/search?query=skepta&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2p1fiYHYiXz9qi0JJyxBzN,,836711,birmingham grime,grime,instrumental grime,rap,,,,,,,https://api.spotify.com/v1/artists/2p1fiYHYiXz9qi0JJyxBzN,2p1fiYHYiXz9qi0JJyxBzN,640,https://i.scdn.co/image/c2fc72a70dcc094844aaf02ad945fbbd0aeab777,640,320,https://i.scdn.co/image/b4f63799f988a3e095a27a6671139f4908db8ff7,320,160,https://i.scdn.co/image/4e6d3c827806e1b98421c03a98cf592f530bf879,160,,,,Skepta,80,artist,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,1,https://api.spotify.com/v1/search?query=skepta&type=artist&offset=1&limit=1,0,,5
5fbc5c6d1790a7e7ff55cad1,https://api.spotify.com/v1/search?query=ski+mask+the+slump+god&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry,,3680058,miami hip hop,underground hip hop,vapor trap,,,,,,,,https://api.spotify.com/v1/artists/2rhFzFmezpnW82MNqEKVry,2rhFzFmezpnW82MNqEKVry,640,https://i.scdn.co/image/9646d5c6456f8d0ceef51791383ae0ccb9cc1675,640,320,https://i.scdn.co/image/7a7a6326bd4386bb97ec78e9c01bef156b233814,320,160,https://i.scdn.co/image/7a4d2db0c869436b6134e1a897655345a86761a0,160,,,,Ski Mask The Slump God,81,artist,spotify:artist:2rhFzFmezpnW82MNqEKVry,1,,0,,1
5fbc5c6e1790a7e7ff55cad2,https://api.spotify.com/v1/search?query=skylar+grey&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4utLUGcTvOJFr6aqIJtYWV,,420531,electropop,piano rock,viral pop,,,,,,,,https://api.spotify.com/v1/artists/4utLUGcTvOJFr6aqIJtYWV,4utLUGcTvOJFr6aqIJtYWV,640,https://i.scdn.co/image/a8ed483429082a3ce8da63401a2fda7de1c8d23a,640,320,https://i.scdn.co/image/16c7d3cb06f0f50a50152ee590b85236b424586a,320,160,https://i.scdn.co/image/12e6639fe81b83685df490995eed2cd5ce933188,160,,,,Skylar Grey,74,artist,spotify:artist:4utLUGcTvOJFr6aqIJtYWV,1,,0,,1
5fbc5c6e1790a7e7ff55cad3,https://api.spotify.com/v1/search?query=sleepy+hallow&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6EPlBSH2RSiettczlz7ihV,,176931,brooklyn drill,nyc rap,,,,,,,,,https://api.spotify.com/v1/artists/6EPlBSH2RSiettczlz7ihV,6EPlBSH2RSiettczlz7ihV,640,https://i.scdn.co/image/1f56b47679d852e242104a2ac38a5f5b071f5ab2,640,320,https://i.scdn.co/image/c4976a6cd79c5a3164292f31a90160fb99ebafa5,320,160,https://i.scdn.co/image/47dfe2abbbad111c1edfb31fdc325b327c4bcbe0,160,,,,Sleepy Hallow,75,artist,spotify:artist:6EPlBSH2RSiettczlz7ihV,1,https://api.spotify.com/v1/search?query=sleepy+hallow&type=artist&offset=1&limit=1,0,,6
5fbc5c6e1790a7e7ff55cad4,https://api.spotify.com/v1/search?query=slim+j&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7EEiVZvj6RCEtVX2F2pyxu,,81563,trap,,,,,,,,,,https://api.spotify.com/v1/artists/7EEiVZvj6RCEtVX2F2pyxu,7EEiVZvj6RCEtVX2F2pyxu,640,https://i.scdn.co/image/a4ac838eafe58bbf2eb51957dbc1a122d259e50d,640,320,https://i.scdn.co/image/b9068ad840c427a977cf1e45afcb0413c6ed81f8,320,160,https://i.scdn.co/image/f43cfd278c7e05186ad0459b4466d34c3ac08813,160,,,,Slim Jxmmi,68,artist,spotify:artist:7EEiVZvj6RCEtVX2F2pyxu,1,https://api.spotify.com/v1/search?query=slim+j&type=artist&offset=1&limit=1,0,,280
5fbc5c6e1790a7e7ff55cad5,https://api.spotify.com/v1/search?query=smokepurpp&type=artist&offset=0&limit=1,https://open.spotify.com/artist/21dooacK2WGBB5amYvKyfM,,2099979,melodic rap,meme rap,miami hip hop,rap,trap,underground hip hop,vapor trap,,,,https://api.spotify.com/v1/artists/21dooacK2WGBB5amYvKyfM,21dooacK2WGBB5amYvKyfM,640,https://i.scdn.co/image/9e3e05aff90f30f3d474cd76e0ddf070b8dfebe1,640,320,https://i.scdn.co/image/86d3affc5302c59b7001ef3e33c070936dc0fc45,320,160,https://i.scdn.co/image/3d9d86beaa8dff598163291d958583a3814cb59c,160,,,,Smokepurpp,72,artist,spotify:artist:21dooacK2WGBB5amYvKyfM,1,https://api.spotify.com/v1/search?query=smokepurpp&type=artist&offset=1&limit=1,0,,3
5fbc5c6e1790a7e7ff55cad6,https://api.spotify.com/v1/search?query=snoop+dogg&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG,,6343432,g funk,gangster rap,hip hop,rap,west coast rap,,,,,,https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG,7hJcb9fa4alzcOq3EaNPoG,640,https://i.scdn.co/image/11208d65843456cf3854717b8e411ef8fede7141,640,320,https://i.scdn.co/image/4ddba58867285a1e858291a108613526df2ce934,320,160,https://i.scdn.co/image/1e67815be9174e75753d52a006b86077a39719cf,160,,,,Snoop Dogg,87,artist,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,1,https://api.spotify.com/v1/search?query=snoop+dogg&type=artist&offset=1&limit=1,0,,37
5fbc5c6f1790a7e7ff55cad7,https://api.spotify.com/v1/search?query=sob&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2TImI3DW7o5MdRXJs4D37h,,428343,cali rap,trap,vapor trap,,,,,,,,https://api.spotify.com/v1/artists/2TImI3DW7o5MdRXJs4D37h,2TImI3DW7o5MdRXJs4D37h,640,https://i.scdn.co/image/db238faa808b29be70f305a17a157434532d2846,640,320,https://i.scdn.co/image/6a6fea1c38bee6b17b5825cfa2c37e4389b57758,320,160,https://i.scdn.co/image/18fc7a9116f0dfe8d7c84f60f686ac831ba8b0df,160,,,,SOB X RBE,63,artist,spotify:artist:2TImI3DW7o5MdRXJs4D37h,1,https://api.spotify.com/v1/search?query=sob&type=artist&offset=1&limit=1,0,,1673
5fbc5c6f1790a7e7ff55cad8,https://api.spotify.com/v1/search?query=sosa+geek&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2UyyBkpzN5w3hzZBZGvRZb,,2787,brooklyn drill,,,,,,,,,,https://api.spotify.com/v1/artists/2UyyBkpzN5w3hzZBZGvRZb,2UyyBkpzN5w3hzZBZGvRZb,640,https://i.scdn.co/image/ab67616d0000b273b716f062021b810bad963db9,640,300,https://i.scdn.co/image/ab67616d00001e02b716f062021b810bad963db9,300,64,https://i.scdn.co/image/ab67616d00004851b716f062021b810bad963db9,64,,,,Sosa Geek,58,artist,spotify:artist:2UyyBkpzN5w3hzZBZGvRZb,1,https://api.spotify.com/v1/search?query=sosa+geek&type=artist&offset=1&limit=1,0,,4
5fbc5c6f1790a7e7ff55cad9,https://api.spotify.com/v1/search?query=sosamann&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3Bj81IbILbuj2uEwWXMdXI,,32811,atl trap,houston rap,vapor trap,,,,,,,,https://api.spotify.com/v1/artists/3Bj81IbILbuj2uEwWXMdXI,3Bj81IbILbuj2uEwWXMdXI,640,https://i.scdn.co/image/c7a4bf8a3caaad5480ed3d67367fc0ac391f5f00,640,320,https://i.scdn.co/image/9c8634418afcabd39d3516eac64014bb12ef4f3e,320,160,https://i.scdn.co/image/ee97014831d824f81595e40d17e0073a06557a68,160,,,,Sosamann,53,artist,spotify:artist:3Bj81IbILbuj2uEwWXMdXI,1,https://api.spotify.com/v1/search?query=sosamann&type=artist&offset=1&limit=1,0,,4
5fbc5c6f1790a7e7ff55cada,https://api.spotify.com/v1/search?query=stacy+barthe&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0yq6uHIfFks9yOURUuCITV,,21168,pop soul,,,,,,,,,,https://api.spotify.com/v1/artists/0yq6uHIfFks9yOURUuCITV,0yq6uHIfFks9yOURUuCITV,640,https://i.scdn.co/image/a7b3aef33cbae4b7268c1776eac440d33ea77c90,640,320,https://i.scdn.co/image/b622593ddd0e3f5d43a91be8830db90fc9d177be,320,160,https://i.scdn.co/image/fe5da9575deb0c18a38603fc19432e14ae0efa43,160,,,,Stacy Barthe,55,artist,spotify:artist:0yq6uHIfFks9yOURUuCITV,1,,0,,1
5fbc5c701790a7e7ff55cadb,https://api.spotify.com/v1/search?query=static+major&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3pbi8H08p95NUZ7m6ybxUV,,3469,chill r&b,,,,,,,,,,https://api.spotify.com/v1/artists/3pbi8H08p95NUZ7m6ybxUV,3pbi8H08p95NUZ7m6ybxUV,640,https://i.scdn.co/image/076a47cb200b8981b3001216089857a544c61fe7,640,320,https://i.scdn.co/image/0c1155ff791203102d5db96563a60a9a72ce2f06,320,160,https://i.scdn.co/image/66b25f20136caf254b044e71873e48fb01bbe745,160,,,,Static Major,62,artist,spotify:artist:3pbi8H08p95NUZ7m6ybxUV,1,https://api.spotify.com/v1/search?query=static+major&type=artist&offset=1&limit=1,0,,2
5fbc5c701790a7e7ff55cadc,https://api.spotify.com/v1/search?query=staysolidrocky&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1XLWox9w1Yvbodui0SRhUQ,,118243,melodic rap,viral rap,,,,,,,,,https://api.spotify.com/v1/artists/1XLWox9w1Yvbodui0SRhUQ,1XLWox9w1Yvbodui0SRhUQ,640,https://i.scdn.co/image/8dcf6ad6cb29257dc3e7c6c4cf1c4d3953413359,640,320,https://i.scdn.co/image/16500716396c1994ec8b32b3e5e07ce143f75baf,320,160,https://i.scdn.co/image/9b237c4d7b9ab171e1c6851b1f34f9b82fb17b03,160,,,,StaySolidRocky,76,artist,spotify:artist:1XLWox9w1Yvbodui0SRhUQ,1,,0,,1
5fbc5c701790a7e7ff55cadd,https://api.spotify.com/v1/search?query=stevie+wonder&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,,4605728,funk,motown,quiet storm,soul,,,,,,,https://api.spotify.com/v1/artists/7guDJrEfX3qb6FEbdPA5qi,7guDJrEfX3qb6FEbdPA5qi,1008,https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108,1000,645,https://i.scdn.co/image/37c7875911b1d8195b05d40061a86bd01908a0d9,640,202,https://i.scdn.co/image/3b24b51bf11404089c4d66acd0c612539c77e7e7,200,64,https://i.scdn.co/image/05489744160e3f6f94f707fa1e2a6d4bbd14a298,64,Stevie Wonder,81,artist,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,1,https://api.spotify.com/v1/search?query=stevie+wonder&type=artist&offset=1&limit=1,0,,17
5fbc5c711790a7e7ff55cade,https://api.spotify.com/v1/search?query=stunna+4+vegas&type=artist&offset=0&limit=1,https://open.spotify.com/artist/44IvvHRk2XF243QLA2VOa8,,434419,southern hip hop,trap,,,,,,,,,https://api.spotify.com/v1/artists/44IvvHRk2XF243QLA2VOa8,44IvvHRk2XF243QLA2VOa8,640,https://i.scdn.co/image/551bfa0348842ae18d5fae072e414551f5296979,640,320,https://i.scdn.co/image/b9702a9ab00567cda9e9de653a58f4df7d9cc245,320,160,https://i.scdn.co/image/f031e5d4e4dc5fd3aea253168fe5a541537234b3,160,,,,Stunna 4 Vegas,73,artist,spotify:artist:44IvvHRk2XF243QLA2VOa8,1,https://api.spotify.com/v1/search?query=stunna+4+vegas&type=artist&offset=1&limit=1,0,,5
5fbc5c711790a7e7ff55cadf,https://api.spotify.com/v1/search?query=summer+walker&type=artist&offset=0&limit=1,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,,1770135,pop,r&b,,,,,,,,,https://api.spotify.com/v1/artists/57LYzLEk2LcFghVwuWbcuS,57LYzLEk2LcFghVwuWbcuS,640,https://i.scdn.co/image/a38579606746ef34c38c349f4cdb250784f3aee8,640,320,https://i.scdn.co/image/aa71e8fdb785c3def710bfadd7d36109f7f5f4ce,320,160,https://i.scdn.co/image/89def440dabb2f4570658b0b259abe9fe27a48d9,160,,,,Summer Walker,82,artist,spotify:artist:57LYzLEk2LcFghVwuWbcuS,1,,0,,1
5fbc5c711790a7e7ff55cae0,https://api.spotify.com/v1/search?query=summer+walker+x+drake&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c711790a7e7ff55cae1,https://api.spotify.com/v1/search?query=swae+lee&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX,,975591,melodic rap,pop rap,rap,trap,,,,,,,https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX,1zNqQNIdeOUZHb8zbZRFMX,640,https://i.scdn.co/image/faee4f49e912cfac5d3d8db1aa950182881d71b4,640,320,https://i.scdn.co/image/1ea7f66e83075f2690215a48afca9bce7ee078f0,320,160,https://i.scdn.co/image/af9928e82d0b5803fb828060475c4c962e18e538,160,,,,Swae Lee,87,artist,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,1,,0,,1
5fbc5c711790a7e7ff55cae2,https://api.spotify.com/v1/search?query=swae+lee&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX,,975591,melodic rap,pop rap,rap,trap,,,,,,,https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX,1zNqQNIdeOUZHb8zbZRFMX,640,https://i.scdn.co/image/faee4f49e912cfac5d3d8db1aa950182881d71b4,640,320,https://i.scdn.co/image/1ea7f66e83075f2690215a48afca9bce7ee078f0,320,160,https://i.scdn.co/image/af9928e82d0b5803fb828060475c4c962e18e538,160,,,,Swae Lee,87,artist,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,1,,0,,1
5fbc5c721790a7e7ff55cae3,https://api.spotify.com/v1/search?query=swizz+beatz&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2cADQgiLMjNhbsfeN52Bf3,,267663,battle rap,hip pop,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/2cADQgiLMjNhbsfeN52Bf3,2cADQgiLMjNhbsfeN52Bf3,640,https://i.scdn.co/image/1c838b1017b10a120c6f51680356b74f349aeeed,640,320,https://i.scdn.co/image/dc42d651651bc44d8736159b931163dfdc92291b,320,160,https://i.scdn.co/image/3a07239528d4fe32a68e2b0986b81e904f93d16d,160,,,,Swizz Beatz,67,artist,spotify:artist:2cADQgiLMjNhbsfeN52Bf3,1,https://api.spotify.com/v1/search?query=swizz+beatz&type=artist&offset=1&limit=1,0,,5
5fbc5c721790a7e7ff55cae4,https://api.spotify.com/v1/search?query=syd&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3jk39CGeaaSO3FPKNx1RUx,,355562,alternative r&b,lgbtq+ hip hop,,,,,,,,,https://api.spotify.com/v1/artists/3jk39CGeaaSO3FPKNx1RUx,3jk39CGeaaSO3FPKNx1RUx,640,https://i.scdn.co/image/043e7be1140838b9903a60b6400e9ae775e122ee,640,320,https://i.scdn.co/image/8db61b66a9a52f996010f6f3b901e17d821e54db,320,160,https://i.scdn.co/image/52acfeaa569a62c98280727eb90577647182bb21,160,,,,Syd,69,artist,spotify:artist:3jk39CGeaaSO3FPKNx1RUx,1,https://api.spotify.com/v1/search?query=syd&type=artist&offset=1&limit=1,0,,1420
5fbc5c721790a7e7ff55cae5,https://api.spotify.com/v1/search?query=sza&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,,3877427,pop,pop rap,rap,,,,,,,,https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP,7tYKF4w9nC0nq9CsPZTHyP,640,https://i.scdn.co/image/e1e46c441024525643a19402b3a12188de219420,640,320,https://i.scdn.co/image/5e23d0ad32a6f75db6b3666082d0a8e60132ddd9,320,160,https://i.scdn.co/image/92512e953dcac544a48dc9a3e331725ea65ccff2,160,,,,SZA,84,artist,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,1,https://api.spotify.com/v1/search?query=sza&type=artist&offset=1&limit=1,0,,743
5fbc5c721790a7e7ff55cae6,https://api.spotify.com/v1/search?query=sza&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,,3877427,pop,pop rap,rap,,,,,,,,https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP,7tYKF4w9nC0nq9CsPZTHyP,640,https://i.scdn.co/image/e1e46c441024525643a19402b3a12188de219420,640,320,https://i.scdn.co/image/5e23d0ad32a6f75db6b3666082d0a8e60132ddd9,320,160,https://i.scdn.co/image/92512e953dcac544a48dc9a3e331725ea65ccff2,160,,,,SZA,84,artist,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,1,https://api.spotify.com/v1/search?query=sza&type=artist&offset=1&limit=1,0,,743
